Mg,Al,Ti,V,Mn,Fe,Co,Zn,Y,Zr,Nb,La,Nd,Ce,Ta,W,Pb
3016.4,2024.9,0,0,0,9247.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,347.7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1203.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,96.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,133.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1485.6,372,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,935.7,0,0,0,0,0,0,0,0,0,0,0
0,1137.9,0,0,0,386.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,90.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,115.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,207.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,635.7,0,0,0,0,0,0,0,0,0,0,0
0,878.6,0,0,0,2881.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,264.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,949.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,148.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,144.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,169.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,267.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,203.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,131.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,286.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,351.1,0,0,0,0,0,0,0,0,0,0,0
0,414.6,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0
0,420.5,0,0,0,1247.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1389.5,242.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,113.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,103.1,0,0,0,0,0,0,0,0,0,0,0
