Mg,Al,Ti,V,Mn,Fe,Co,Zn,Y,Zr,Nb,La,Nd,Ce,Ta,W,Pb
0,0,141.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,136.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,232.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1217.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,101.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,362.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,125.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,204.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,312.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1544.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,56.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,171.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,230.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,73.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,489.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,254.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,137.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,751.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,89.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1576.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,311.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,404.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,103.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,385.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,363.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,521.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,191.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,95.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,206.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,755.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,76.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,158.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,328.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,399.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1170.8,0,0,0,0,0,0,0,0,0
0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,342.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1032.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,798.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,224.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,649.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,575.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,84.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1015.9,0,0,0,0,1136.7,0,0,0,0,0,0,0,0,0
0,0,313.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1131.2,0,0,0,0,5645.8,0,0,0,0,0,0,0,0,0
0,0,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,157.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,483.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,699.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,106.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,462.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,261.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,75.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,826.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,116.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,350.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,101.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,365.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,125.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1423.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,446.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,299.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,239.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,82.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,82.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,156.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,677.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,709.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4784.9,333.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,277.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,375.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,490.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,691.5,0,0,0,0,707.1,0,0,0,0,0,0,0,0,0
0,0,134.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,284.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,210.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,107.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,965.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
